date_reg|product_code|customer_code|sold_quantity|fiscal_year
2020-12-01|A0118150102|90016174|8|2021
2020-12-01|A0118150102|90016175|28|2021
2020-12-01|A0118150102|90016176|14|2021
2020-12-01|A0118150102|90017050|23|2021
2020-12-01|A0118150102|90017051|7|2021
2020-12-01|A0118150102|90017052|50|2021
2020-12-01|A0118150102|90017054|8|2021
2020-12-01|A0118150102|90017055|22|2021
2020-12-01|A0118150102|90017056|11|2021
2020-12-01|A0118150102|90017058|44|2021
2020-12-01|A0118150102|90017059|52|2021
2020-12-01|A0118150102|90018106|32|2021
2020-12-01|A0118150102|90018107|21|2021
2020-12-01|A0118150102|90018108|49|2021
2020-12-01|A0118150102|90018110|45|2021
2020-12-01|A0118150102|90018111|23|2021
2020-12-01|A0118150102|90018112|55|2021
2020-12-01|A0118150102|90018114|16|2021
2020-12-01|A0118150102|90019200|10|2021
2020-12-01|A0118150102|90019202|8|2021
2020-12-01|A0118150102|90019203|8|2021
2020-12-01|A0118150102|90020098|7|2021
2020-12-01|A0118150102|90020099|19|2021
2020-12-01|A0118150102|90020100|13|2021
2020-12-01|A0118150102|90020102|3|2021
2020-12-01|A0118150102|90020103|16|2021
2020-12-01|A0118150102|90021086|45|2021
2020-12-01|A0118150102|90021087|34|2021
2020-12-01|A0118150102|90021088|63|2021
2020-12-01|A0118150102|90021090|116|2021
2020-12-01|A0118150102|90021091|95|2021
2020-12-01|A0118150102|90021092|14|2021
2020-12-01|A0118150102|90021094|29|2021
2020-12-01|A0118150102|90021095|125|2021
2020-12-01|A0118150102|90022071|244|2021
2020-12-01|A0118150102|90022072|130|2021
2020-12-01|A0118150102|90022074|387|2021
2020-12-01|A0118150102|90022075|188|2021
2020-12-01|A0118150102|90022076|174|2021
2020-12-01|A0118150102|90022078|163|2021
2020-12-01|A0118150102|90022079|243|2021
2020-12-01|A0118150102|90022080|267|2021
2020-12-01|A0118150102|90022082|103|2021
2020-12-01|A0118150102|90022083|190|2021
2020-12-01|A0118150102|90023022|44|2021
2020-12-01|A0118150102|90023023|29|2021
2020-12-01|A0118150102|90023024|99|2021
2020-12-01|A0118150102|90023026|34|2021
2020-12-01|A0118150102|90023027|73|2021
2020-12-01|A0118150102|90023028|74|2021
2020-12-01|A0118150102|90023030|127|2021
2020-12-01|A0118150102|90024183|11|2021
2020-12-01|A0118150102|90024184|10|2021
2020-12-01|A0118150102|90027207|8|2021
2021-01-01|A0118150102|70002017|200|2021
2021-01-01|A0118150102|70002018|204|2021
2021-01-01|A0118150102|70003181|77|2021
2021-01-01|A0118150102|70003182|16|2021
2021-01-01|A0118150102|70004069|14|2021
2021-01-01|A0118150102|70004070|6|2021
2021-01-01|A0118150102|70005163|30|2021
2021-01-01|A0118150102|70006157|8|2021
2021-01-01|A0118150102|70006158|49|2021
2021-01-01|A0118150102|70007198|109|2021
2021-01-01|A0118150102|70007199|89|2021
2021-01-01|A0118150102|70008169|56|2021
2021-01-01|A0118150102|70008170|46|2021
2021-01-01|A0118150102|70009133|4|2021
2021-01-01|A0118150102|70009134|4|2021
2021-01-01|A0118150102|70010047|25|2021
2021-01-01|A0118150102|70011193|32|2021
2021-01-01|A0118150102|70011194|9|2021
2021-01-01|A0118150102|70012042|19|2021
2021-01-01|A0118150102|70012043|25|2021
2021-01-01|A0118150102|70013125|34|2021
2021-01-01|A0118150102|70013126|19|2021
2021-01-01|A0118150102|70014142|27|2021
2021-01-01|A0118150102|70014143|20|2021
2021-01-01|A0118150102|70015151|40|2021
2021-01-01|A0118150102|70016177|12|2021
2021-01-01|A0118150102|70016178|11|2021
2021-01-01|A0118150102|70018115|21|2021
2021-01-01|A0118150102|70022085|117|2021
2021-01-01|A0118150102|70023031|27|2021
2021-01-01|A0118150102|70026206|3|2021
2021-01-01|A0118150102|80001019|297|2021
2021-01-01|A0118150102|80006154|143|2021
2021-01-01|A0118150102|80006155|251|2021
2021-01-01|A0118150102|80007195|162|2021
2021-01-01|A0118150102|90001021|23|2021
2021-01-01|A0118150102|90002001|64|2021
2021-01-01|A0118150102|90002002|121|2021
2021-01-01|A0118150102|90002003|247|2021
2021-01-01|A0118150102|90002005|121|2021
2021-01-01|A0118150102|90002006|131|2021
2021-01-01|A0118150102|90002007|61|2021
2021-01-01|A0118150102|90002009|294|2021
2021-01-01|A0118150102|90002010|161|2021
2021-01-01|A0118150102|90002011|200|2021
2021-01-01|A0118150102|90002013|38|2021
2021-01-01|A0118150102|90002014|181|2021
2021-01-01|A0118150102|90002015|35|2021
2021-01-01|A0118150102|90003179|48|2021
2021-01-01|A0118150102|90004061|15|2021
2021-01-01|A0118150102|90004062|7|2021
2021-01-01|A0118150102|90004063|11|2021
2021-01-01|A0118150102|90004065|12|2021
2021-01-01|A0118150102|90004066|16|2021
2021-01-01|A0118150102|90004067|17|2021
2021-01-01|A0118150102|90005159|8|2021
2021-01-01|A0118150102|90005161|9|2021
2021-01-01|A0118150102|90005162|17|2021
2021-01-01|A0118150102|90006153|21|2021
2021-01-01|A0118150102|90007197|31|2021
2021-01-01|A0118150102|90008165|62|2021
2021-01-01|A0118150102|90008166|28|2021
2021-01-01|A0118150102|90008167|52|2021
2021-01-01|A0118150102|90009127|22|2021
2021-01-01|A0118150102|90009129|12|2021
2021-01-01|A0118150102|90009130|32|2021
2021-01-01|A0118150102|90009131|5|2021
2021-01-01|A0118150102|90010045|37|2021
2021-01-01|A0118150102|90010046|14|2021
2021-01-01|A0118150102|90011185|21|2021
2021-01-01|A0118150102|90011186|25|2021
2021-01-01|A0118150102|90011187|36|2021
2021-01-01|A0118150102|90011189|59|2021
2021-01-01|A0118150102|90011190|27|2021
2021-01-01|A0118150102|90011191|60|2021
2021-01-01|A0118150102|90012033|35|2021
2021-01-01|A0118150102|90012034|13|2021
2021-01-01|A0118150102|90012035|36|2021
2021-01-01|A0118150102|90012037|22|2021
2021-01-01|A0118150102|90012038|25|2021
2021-01-01|A0118150102|90012039|15|2021
2021-01-01|A0118150102|90012041|32|2021
2021-01-01|A0118150102|90013117|19|2021
2021-01-01|A0118150102|90013118|24|2021
2021-01-01|A0118150102|90013119|29|2021
2021-01-01|A0118150102|90013121|21|2021
2021-01-01|A0118150102|90013122|26|2021
2021-01-01|A0118150102|90013123|34|2021
2021-01-01|A0118150102|90014135|24|2021
2021-01-01|A0118150102|90014137|21|2021
2021-01-01|A0118150102|90014138|4|2021
2021-01-01|A0118150102|90014139|4|2021
2021-01-01|A0118150102|90014141|23|2021
2021-01-01|A0118150102|90015145|35|2021
2021-01-01|A0118150102|90015146|17|2021
2021-01-01|A0118150102|90015147|11|2021
2021-01-01|A0118150102|90015149|35|2021
2021-01-01|A0118150102|90015150|8|2021
2021-01-01|A0118150102|90016171|10|2021
2021-01-01|A0118150102|90016173|14|2021
2021-01-01|A0118150102|90016174|4|2021
2021-01-01|A0118150102|90016175|3|2021
2021-01-01|A0118150102|90017049|26|2021
2021-01-01|A0118150102|90017050|23|2021
2021-01-01|A0118150102|90017051|13|2021
2021-01-01|A0118150102|90017053|22|2021
2021-01-01|A0118150102|90017054|4|2021
2021-01-01|A0118150102|90017055|10|2021
2021-01-01|A0118150102|90017057|16|2021
2021-01-01|A0118150102|90017058|28|2021
2021-01-01|A0118150102|90017059|8|2021
2021-01-01|A0118150102|90018105|13|2021
2021-01-01|A0118150102|90018106|27|2021
2021-01-01|A0118150102|90018107|18|2021
2021-01-01|A0118150102|90018109|29|2021
2021-01-01|A0118150102|90018110|7|2021
2021-01-01|A0118150102|90018111|26|2021
2021-01-01|A0118150102|90018113|25|2021
2021-01-01|A0118150102|90018114|18|2021
2021-01-01|A0118150102|90019201|3|2021
2021-01-01|A0118150102|90019202|1|2021
2021-01-01|A0118150102|90019203|2|2021
2021-01-01|A0118150102|90020097|4|2021
2021-01-01|A0118150102|90020098|2|2021
2021-01-01|A0118150102|90020099|10|2021
2021-01-01|A0118150102|90020101|3|2021
2021-01-01|A0118150102|90020102|2|2021
2021-01-01|A0118150102|90020103|4|2021
2021-01-01|A0118150102|90021086|67|2021
2021-01-01|A0118150102|90021087|16|2021
2021-01-01|A0118150102|90021089|27|2021
2021-01-01|A0118150102|90021090|73|2021
2021-01-01|A0118150102|90021091|47|2021
2021-01-01|A0118150102|90021093|15|2021
2021-01-01|A0118150102|90021094|37|2021
2021-01-01|A0118150102|90021095|35|2021
2021-01-01|A0118150102|90022071|120|2021
2021-01-01|A0118150102|90022073|98|2021
2021-01-01|A0118150102|90022074|101|2021
2021-01-01|A0118150102|90022075|109|2021
2021-01-01|A0118150102|90022077|50|2021
2021-01-01|A0118150102|90022078|64|2021
2021-01-01|A0118150102|90022079|64|2021
2021-01-01|A0118150102|90022081|32|2021
2021-01-01|A0118150102|90022082|115|2021
2021-01-01|A0118150102|90022083|44|2021
2021-01-01|A0118150102|90023022|25|2021
2021-01-01|A0118150102|90023023|44|2021
2021-01-01|A0118150102|90023025|46|2021
2021-01-01|A0118150102|90023026|24|2021
2021-01-01|A0118150102|90023027|63|2021
2021-01-01|A0118150102|90023029|41|2021
2021-01-01|A0118150102|90023030|26|2021
2021-01-01|A0118150102|90024183|2|2021
2021-01-01|A0118150102|90025209|1|2021
2021-01-01|A0118150102|90026205|2|2021
2021-01-01|A0118150102|90027207|10|2021
2021-02-01|A0118150102|70002017|198|2021
2021-02-01|A0118150102|70002018|203|2021
2021-02-01|A0118150102|70003181|50|2021
2021-02-01|A0118150102|70003182|78|2021
2021-02-01|A0118150102|70004069|11|2021
2021-02-01|A0118150102|70004070|13|2021
2021-02-01|A0118150102|70006157|8|2021
2021-02-01|A0118150102|70006158|53|2021
2021-02-01|A0118150102|70007198|67|2021
2021-02-01|A0118150102|70008169|36|2021
2021-02-01|A0118150102|70008170|81|2021
2021-02-01|A0118150102|70009133|10|2021
2021-02-01|A0118150102|70009134|16|2021
2021-02-01|A0118150102|70010048|38|2021
2021-02-01|A0118150102|70011193|29|2021
2021-02-01|A0118150102|70011194|45|2021
2021-02-01|A0118150102|70012042|9|2021
2021-02-01|A0118150102|70013125|34|2021
2021-02-01|A0118150102|70013126|16|2021
2021-02-01|A0118150102|70014142|3|2021
2021-02-01|A0118150102|70015152|33|2021
2021-02-01|A0118150102|70016177|9|2021
2021-02-01|A0118150102|70016178|8|2021
2021-02-01|A0118150102|70017060|26|2021
2021-02-01|A0118150102|70019204|8|2021
2021-02-01|A0118150102|70020104|7|2021
2021-02-01|A0118150102|70021096|63|2021
2021-02-01|A0118150102|70022084|73|2021
2021-02-01|A0118150102|70022085|166|2021
2021-02-01|A0118150102|70023032|49|2021
2021-02-01|A0118150102|70026206|11|2021
2021-02-01|A0118150102|70027208|10|2021
2021-02-01|A0118150102|80006154|173|2021
2021-02-01|A0118150102|80007196|83|2021
2021-02-01|A0118150102|90001020|73|2021
2021-02-01|A0118150102|90001021|84|2021
2021-02-01|A0118150102|90002001|61|2021
2021-02-01|A0118150102|90002002|77|2021
2021-02-01|A0118150102|90002004|224|2021
2021-02-01|A0118150102|90002005|185|2021
2021-02-01|A0118150102|90002006|210|2021
2021-02-01|A0118150102|90002008|361|2021
2021-02-01|A0118150102|90002009|121|2021
2021-02-01|A0118150102|90002010|246|2021
2021-02-01|A0118150102|90002012|208|2021
2021-02-01|A0118150102|90002013|107|2021
2021-02-01|A0118150102|90002014|174|2021
2021-02-01|A0118150102|90002016|106|2021
2021-02-01|A0118150102|90003180|95|2021
2021-02-01|A0118150102|90004061|10|2021
2021-02-01|A0118150102|90004062|4|2021
2021-02-01|A0118150102|90004064|3|2021
2021-02-01|A0118150102|90004065|5|2021
2021-02-01|A0118150102|90004066|9|2021
2021-02-01|A0118150102|90004068|16|2021
2021-02-01|A0118150102|90005160|15|2021
2021-02-01|A0118150102|90005161|6|2021
2021-02-01|A0118150102|90005162|24|2021
2021-02-01|A0118150102|90006153|36|2021
2021-02-01|A0118150102|90006156|13|2021
2021-02-01|A0118150102|90007197|112|2021
2021-02-01|A0118150102|90008164|43|2021
2021-02-01|A0118150102|90008165|36|2021
2021-02-01|A0118150102|90008166|28|2021
2021-02-01|A0118150102|90008168|34|2021
2021-02-01|A0118150102|90009128|30|2021
2021-02-01|A0118150102|90009129|14|2021
2021-02-01|A0118150102|90009130|30|2021
2021-02-01|A0118150102|90009132|34|2021
2021-02-01|A0118150102|90010044|37|2021
2021-02-01|A0118150102|90010045|38|2021
2021-02-01|A0118150102|90010046|6|2021
2021-02-01|A0118150102|90011185|53|2021
2021-02-01|A0118150102|90011186|36|2021
2021-02-01|A0118150102|90011188|8|2021
2021-02-01|A0118150102|90011189|28|2021
2021-02-01|A0118150102|90011190|47|2021
2021-02-01|A0118150102|90011192|38|2021
2021-02-01|A0118150102|90012033|30|2021
2021-02-01|A0118150102|90012034|32|2021
2021-02-01|A0118150102|90012036|5|2021
2021-02-01|A0118150102|90012037|24|2021
2021-02-01|A0118150102|90012038|23|2021
2021-02-01|A0118150102|90012040|7|2021
2021-02-01|A0118150102|90012041|5|2021
2021-02-01|A0118150102|90013116|17|2021
2021-02-01|A0118150102|90013117|9|2021
2021-02-01|A0118150102|90013118|18|2021
2021-02-01|A0118150102|90013120|32|2021
2021-02-01|A0118150102|90013121|5|2021
2021-02-01|A0118150102|90013122|30|2021
2021-02-01|A0118150102|90013124|20|2021
2021-02-01|A0118150102|90014136|12|2021
2021-02-01|A0118150102|90014137|17|2021
2021-02-01|A0118150102|90014138|26|2021
2021-02-01|A0118150102|90014140|14|2021
2021-02-01|A0118150102|90014141|12|2021
2021-02-01|A0118150102|90015144|45|2021
2021-02-01|A0118150102|90015145|22|2021
2021-02-01|A0118150102|90015146|39|2021
2021-02-01|A0118150102|90015148|48|2021
2021-02-01|A0118150102|90015149|11|2021
2021-02-01|A0118150102|90015150|47|2021
2021-02-01|A0118150102|90016172|13|2021
2021-02-01|A0118150102|90016173|7|2021
2021-02-01|A0118150102|90016174|15|2021
2021-02-01|A0118150102|90016176|9|2021
2021-02-01|A0118150102|90017049|4|2021
2021-02-01|A0118150102|90017050|9|2021
2021-02-01|A0118150102|90017052|8|2021
2021-02-01|A0118150102|90017053|21|2021
2021-02-01|A0118150102|90017054|23|2021
2021-02-01|A0118150102|90017056|10|2021
2021-02-01|A0118150102|90017057|7|2021
2021-02-01|A0118150102|90017058|5|2021
2021-02-01|A0118150102|90018105|32|2021
2021-02-01|A0118150102|90018106|15|2021
2021-02-01|A0118150102|90018108|28|2021
2021-02-01|A0118150102|90018109|29|2021
2021-02-01|A0118150102|90018110|14|2021
2021-02-01|A0118150102|90018112|8|2021
2021-02-01|A0118150102|90018113|31|2021
2021-02-01|A0118150102|90018114|5|2021
2021-02-01|A0118150102|90019200|2|2021
2021-02-01|A0118150102|90019201|4|2021
2021-02-01|A0118150102|90019202|5|2021
2021-02-01|A0118150102|90020097|3|2021
2021-02-01|A0118150102|90020098|3|2021
2021-02-01|A0118150102|90020100|2|2021
2021-02-01|A0118150102|90020101|1|2021
2021-02-01|A0118150102|90020102|6|2021
2021-02-01|A0118150102|90021086|64|2021
2021-02-01|A0118150102|90021088|23|2021
2021-02-01|A0118150102|90021089|47|2021
2021-02-01|A0118150102|90021090|62|2021
2021-02-01|A0118150102|90021092|54|2021
2021-02-01|A0118150102|90021093|29|2021
2021-02-01|A0118150102|90021094|46|2021
2021-02-01|A0118150102|90022072|112|2021
2021-02-01|A0118150102|90022073|104|2021
2021-02-01|A0118150102|90022074|166|2021
2021-02-01|A0118150102|90022076|77|2021
2021-02-01|A0118150102|90022077|163|2021
2021-02-01|A0118150102|90022078|92|2021
2021-02-01|A0118150102|90022080|103|2021
2021-02-01|A0118150102|90022081|42|2021
2021-02-01|A0118150102|90022082|161|2021
2021-02-01|A0118150102|90023022|42|2021
2021-02-01|A0118150102|90023024|42|2021
2021-02-01|A0118150102|90023025|37|2021
2021-02-01|A0118150102|90023026|37|2021
2021-02-01|A0118150102|90023028|55|2021
2021-02-01|A0118150102|90023029|62|2021
2021-02-01|A0118150102|90023030|46|2021
2021-02-01|A0118150102|90024184|7|2021
2021-02-01|A0118150102|90025209|1|2021
2021-02-01|A0118150102|90026205|6|2021
2021-03-01|A0118150102|70002017|69|2021
2021-03-01|A0118150102|70003181|77|2021
2021-03-01|A0118150102|70004069|16|2021
2021-03-01|A0118150102|70005163|19|2021
2021-03-01|A0118150102|70006157|18|2021
2021-03-01|A0118150102|70007199|41|2021
2021-03-01|A0118150102|70008169|46|2021
2021-03-01|A0118150102|70009133|5|2021
2021-03-01|A0118150102|70010047|33|2021
2021-03-01|A0118150102|70010048|14|2021
2021-03-01|A0118150102|70011193|44|2021
2021-03-01|A0118150102|70012043|34|2021
2021-03-01|A0118150102|70013125|17|2021
2021-03-01|A0118150102|70014143|8|2021
2021-03-01|A0118150102|70015151|23|2021
2021-03-01|A0118150102|70015152|30|2021
2021-03-01|A0118150102|70016177|9|2021
2021-03-01|A0118150102|70017060|3|2021
2021-03-01|A0118150102|70018115|7|2021
2021-03-01|A0118150102|70019204|4|2021
2021-03-01|A0118150102|70020104|5|2021
2021-03-01|A0118150102|70021096|10|2021
2021-03-01|A0118150102|70022084|145|2021
2021-03-01|A0118150102|70022085|54|2021
2021-03-01|A0118150102|70023031|63|2021
2021-03-01|A0118150102|70023032|71|2021
2021-03-01|A0118150102|70027208|5|2021
2021-03-01|A0118150102|80001019|199|2021
2021-03-01|A0118150102|80006155|240|2021
2021-03-01|A0118150102|80007195|297|2021
2021-03-01|A0118150102|80007196|118|2021
2021-03-01|A0118150102|90001020|46|2021
2021-03-01|A0118150102|90001021|83|2021
2021-03-01|A0118150102|90002001|220|2021
2021-03-01|A0118150102|90002003|44|2021
2021-03-01|A0118150102|90002004|63|2021
2021-03-01|A0118150102|90002005|103|2021
2021-03-01|A0118150102|90002007|247|2021
2021-03-01|A0118150102|90002008|306|2021
2021-03-01|A0118150102|90002009|109|2021
2021-03-01|A0118150102|90002011|44|2021
2021-03-01|A0118150102|90002012|52|2021
2021-03-01|A0118150102|90002013|135|2021
2021-03-01|A0118150102|90002015|204|2021
2021-03-01|A0118150102|90002016|139|2021
2021-03-01|A0118150102|90003179|113|2021
2021-03-01|A0118150102|90003180|54|2021
2021-03-01|A0118150102|90004061|8|2021
2021-03-01|A0118150102|90004063|3|2021
2021-03-01|A0118150102|90004064|9|2021
2021-03-01|A0118150102|90004065|2|2021
2021-03-01|A0118150102|90004067|24|2021
2021-03-01|A0118150102|90004068|10|2021
2021-03-01|A0118150102|90005159|10|2021
2021-03-01|A0118150102|90005160|7|2021
2021-03-01|A0118150102|90005161|21|2021
2021-03-01|A0118150102|90006153|15|2021
2021-03-01|A0118150102|90006156|68|2021
2021-03-01|A0118150102|90007197|94|2021
2021-03-01|A0118150102|90008164|21|2021
2021-03-01|A0118150102|90008165|45|2021
2021-03-01|A0118150102|90008167|19|2021
2021-03-01|A0118150102|90008168|42|2021
2021-03-01|A0118150102|90009127|4|2021
2021-03-01|A0118150102|90009128|11|2021
2021-03-01|A0118150102|90009129|25|2021
2021-03-01|A0118150102|90009131|23|2021
2021-03-01|A0118150102|90009132|5|2021
2021-03-01|A0118150102|90010044|23|2021
2021-03-01|A0118150102|90010045|19|2021
2021-03-01|A0118150102|90011185|20|2021
2021-03-01|A0118150102|90011187|47|2021
2021-03-01|A0118150102|90011188|55|2021
2021-03-01|A0118150102|90011189|65|2021
2021-03-01|A0118150102|90011191|29|2021
2021-03-01|A0118150102|90011192|43|2021
2021-03-01|A0118150102|90012033|24|2021
2021-03-01|A0118150102|90012035|15|2021
2021-03-01|A0118150102|90012036|16|2021
2021-03-01|A0118150102|90012037|23|2021
2021-03-01|A0118150102|90012039|19|2021
2021-03-01|A0118150102|90012040|22|2021
2021-03-01|A0118150102|90012041|26|2021
2021-03-01|A0118150102|90013116|7|2021
2021-03-01|A0118150102|90013117|6|2021
2021-03-01|A0118150102|90013119|17|2021
2021-03-01|A0118150102|90013120|16|2021
2021-03-01|A0118150102|90013121|6|2021
2021-03-01|A0118150102|90013123|6|2021
2021-03-01|A0118150102|90013124|13|2021
2021-03-01|A0118150102|90014135|21|2021
2021-03-01|A0118150102|90014136|10|2021
2021-03-01|A0118150102|90014137|18|2021
2021-03-01|A0118150102|90014139|15|2021
2021-03-01|A0118150102|90014140|15|2021
2021-03-01|A0118150102|90014141|21|2021
2021-03-01|A0118150102|90015144|45|2021
2021-03-01|A0118150102|90015145|32|2021
2021-03-01|A0118150102|90015147|12|2021
2021-03-01|A0118150102|90015148|18|2021
2021-03-01|A0118150102|90015149|18|2021
2021-03-01|A0118150102|90016171|2|2021
2021-03-01|A0118150102|90016172|8|2021
2021-03-01|A0118150102|90016173|3|2021
2021-03-01|A0118150102|90016175|9|2021
2021-03-01|A0118150102|90016176|9|2021
2021-03-01|A0118150102|90017049|27|2021
2021-03-01|A0118150102|90017051|19|2021
2021-03-01|A0118150102|90017052|25|2021
2021-03-01|A0118150102|90017053|3|2021
2021-03-01|A0118150102|90017055|6|2021
2021-03-01|A0118150102|90017056|16|2021
2021-03-01|A0118150102|90017057|13|2021
2021-03-01|A0118150102|90017059|26|2021
2021-03-01|A0118150102|90018105|30|2021
2021-03-01|A0118150102|90018107|32|2021
2021-03-01|A0118150102|90018108|24|2021
2021-03-01|A0118150102|90018109|5|2021
2021-03-01|A0118150102|90018111|10|2021
2021-03-01|A0118150102|90018112|23|2021
2021-03-01|A0118150102|90018113|13|2021
2021-03-01|A0118150102|90019200|7|2021
2021-03-01|A0118150102|90019201|3|2021
2021-03-01|A0118150102|90019203|6|2021
2021-03-01|A0118150102|90020097|10|2021
2021-03-01|A0118150102|90020099|9|2021
2021-03-01|A0118150102|90020100|3|2021
2021-03-01|A0118150102|90020101|7|2021
2021-03-01|A0118150102|90020103|6|2021
2021-03-01|A0118150102|90021087|29|2021
2021-03-01|A0118150102|90021088|28|2021
2021-03-01|A0118150102|90021089|64|2021
2021-03-01|A0118150102|90021091|51|2021
2021-03-01|A0118150102|90021092|52|2021
2021-03-01|A0118150102|90021093|44|2021
2021-03-01|A0118150102|90021095|49|2021
2021-03-01|A0118150102|90022071|120|2021
2021-03-01|A0118150102|90022072|89|2021
2021-03-01|A0118150102|90022073|138|2021
2021-03-01|A0118150102|90022075|23|2021
2021-03-01|A0118150102|90022076|135|2021
2021-03-01|A0118150102|90022077|94|2021
2021-03-01|A0118150102|90022079|52|2021
2021-03-01|A0118150102|90022080|95|2021
2021-03-01|A0118150102|90022081|44|2021
2021-03-01|A0118150102|90022083|120|2021
2021-03-01|A0118150102|90023023|119|2021
2021-03-01|A0118150102|90023024|55|2021
2021-03-01|A0118150102|90023025|42|2021
2021-03-01|A0118150102|90023027|76|2021
2021-03-01|A0118150102|90023028|77|2021
2021-03-01|A0118150102|90023029|21|2021
2021-03-01|A0118150102|90024183|3|2021
2021-03-01|A0118150102|90024184|3|2021
2021-03-01|A0118150102|90025209|3|2021
2021-03-01|A0118150102|90026205|11|2021
2021-03-01|A0118150102|90027207|4|2021
2021-04-01|A0118150102|70002018|194|2021
2021-04-01|A0118150102|70003182|79|2021
2021-04-01|A0118150102|70004070|9|2021
2021-04-01|A0118150102|70005163|24|2021
2021-04-01|A0118150102|70006158|17|2021
2021-04-01|A0118150102|70007198|113|2021
2021-04-01|A0118150102|70007199|81|2021
2021-04-01|A0118150102|70008170|46|2021
2021-04-01|A0118150102|70009134|11|2021
2021-04-01|A0118150102|70010047|36|2021
2021-04-01|A0118150102|70010048|36|2021
2021-04-01|A0118150102|70011194|68|2021
2021-04-01|A0118150102|70012042|18|2021
2021-04-01|A0118150102|70012043|36|2021
2021-04-01|A0118150102|70013126|15|2021
2021-04-01|A0118150102|70014142|26|2021
2021-04-01|A0118150102|70014143|19|2021
2021-04-01|A0118150102|70015151|11|2021
2021-04-01|A0118150102|70015152|12|2021
2021-04-01|A0118150102|70016178|8|2021
2021-04-01|A0118150102|70017060|11|2021
2021-04-01|A0118150102|70018115|34|2021
2021-04-01|A0118150102|70019204|2|2021
2021-04-01|A0118150102|70020104|9|2021
2021-04-01|A0118150102|70021096|54|2021
2021-04-01|A0118150102|70022084|132|2021
2021-04-01|A0118150102|70023031|10|2021
2021-04-01|A0118150102|70023032|25|2021
2021-04-01|A0118150102|70026206|3|2021
2021-04-01|A0118150102|70027208|6|2021
2021-04-01|A0118150102|80001019|368|2021
2021-04-01|A0118150102|80006154|240|2021
2021-04-01|A0118150102|80006155|244|2021
2021-04-01|A0118150102|80007195|392|2021
2021-04-01|A0118150102|80007196|243|2021
2021-04-01|A0118150102|90001020|47|2021
2021-04-01|A0118150102|90002002|247|2021
2021-04-01|A0118150102|90002003|36|2021
2021-04-01|A0118150102|90002004|166|2021
2021-04-01|A0118150102|90002006|203|2021
2021-04-01|A0118150102|90002007|63|2021
2021-04-01|A0118150102|90002008|285|2021
2021-04-01|A0118150102|90002010|131|2021
2021-04-01|A0118150102|90002011|94|2021
2021-04-01|A0118150102|90002012|194|2021
2021-04-01|A0118150102|90002014|47|2021
2021-04-01|A0118150102|90002015|151|2021
2021-04-01|A0118150102|90002016|199|2021
2021-04-01|A0118150102|90003179|97|2021
2021-04-01|A0118150102|90003180|104|2021
2021-04-01|A0118150102|90004062|14|2021
2021-04-01|A0118150102|90004063|15|2021
2021-04-01|A0118150102|90004064|11|2021
2021-04-01|A0118150102|90004066|11|2021
2021-04-01|A0118150102|90004067|14|2021
2021-04-01|A0118150102|90004068|3|2021
2021-04-01|A0118150102|90005159|23|2021
2021-04-01|A0118150102|90005160|27|2021
2021-04-01|A0118150102|90005162|24|2021
2021-04-01|A0118150102|90006156|59|2021
2021-04-01|A0118150102|90008164|75|2021
2021-04-01|A0118150102|90008166|42|2021
2021-04-01|A0118150102|90008167|63|2021
2021-04-01|A0118150102|90008168|16|2021
2021-04-01|A0118150102|90009127|15|2021
2021-04-01|A0118150102|90009128|25|2021
2021-04-01|A0118150102|90009130|11|2021
2021-04-01|A0118150102|90009131|29|2021
2021-04-01|A0118150102|90009132|5|2021
2021-04-01|A0118150102|90010044|16|2021
2021-04-01|A0118150102|90010046|21|2021
2021-04-01|A0118150102|90011186|25|2021
2021-04-01|A0118150102|90011187|69|2021
2021-04-01|A0118150102|90011188|64|2021
2021-04-01|A0118150102|90011190|11|2021
2021-04-01|A0118150102|90011191|12|2021
2021-04-01|A0118150102|90011192|48|2021
2021-04-01|A0118150102|90012034|4|2021
2021-04-01|A0118150102|90012035|21|2021
2021-04-01|A0118150102|90012036|25|2021
2021-04-01|A0118150102|90012038|32|2021
2021-04-01|A0118150102|90012039|4|2021
2021-04-01|A0118150102|90012040|14|2021
2021-04-01|A0118150102|90013116|31|2021
2021-04-01|A0118150102|90013118|25|2021
2021-04-01|A0118150102|90013119|25|2021
2021-04-01|A0118150102|90013120|5|2021
2021-04-01|A0118150102|90013122|18|2021
2021-04-01|A0118150102|90013123|19|2021
2021-04-01|A0118150102|90013124|31|2021
2021-04-01|A0118150102|90014135|22|2021
2021-04-01|A0118150102|90014136|9|2021
2021-04-01|A0118150102|90014138|21|2021
2021-04-01|A0118150102|90014139|9|2021
2021-04-01|A0118150102|90014140|6|2021
2021-04-01|A0118150102|90015144|50|2021
2021-04-01|A0118150102|90015146|6|2021
2021-04-01|A0118150102|90015147|36|2021
2021-04-01|A0118150102|90015148|22|2021
2021-04-01|A0118150102|90015150|15|2021
2021-04-01|A0118150102|90016171|8|2021
2021-04-01|A0118150102|90016172|5|2021
2021-04-01|A0118150102|90016174|17|2021
2021-04-01|A0118150102|90016175|16|2021
2021-04-01|A0118150102|90016176|16|2021
2021-04-01|A0118150102|90017050|19|2021
2021-04-01|A0118150102|90017051|6|2021
2021-04-01|A0118150102|90017052|9|2021
2021-04-01|A0118150102|90017054|28|2021
2021-04-01|A0118150102|90017055|25|2021
